Inference for Stan model: anon_model_fa67fac1b2e90eb68958b740c95db37f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
dnu[30]       4.75  1.7e-4 6.4e-3   4.74   4.75   4.75   4.76   4.77 1379.0    1.0
dnu[31]       4.81  2.6e-4 9.6e-3   4.79    4.8   4.81   4.81   4.82 1364.0   1.01
dnu[32]       4.74  1.7e-4 6.9e-3   4.73   4.74   4.74   4.75   4.76 1694.0    1.0
dnu[33]       4.63  1.8e-4 6.6e-3   4.62   4.63   4.63   4.63   4.64 1426.0    1.0
dnu[34]       4.96  1.7e-4 7.5e-3   4.94   4.95   4.96   4.96   4.97 1860.0    1.0
dnu[35]       6.65  3.7e-4   0.01   6.63   6.64   6.65   6.66   6.67  962.0    1.0
dnu[36]       4.73  2.1e-4 8.9e-3   4.71   4.72   4.73   4.74   4.75 1843.0    1.0
dnu[37]       5.27  2.0e-4 7.5e-3   5.26   5.27   5.27   5.28   5.29 1424.0   1.01
dnu[38]       4.73  2.2e-4 8.6e-3   4.71   4.72   4.73   4.73   4.75 1567.0    1.0
dnu[39]       6.05  2.3e-4 7.8e-3   6.03   6.04   6.05   6.05   6.06 1111.0   1.01
dnu[40]        5.5  1.6e-4 7.0e-3   5.48   5.49    5.5    5.5   5.51 1891.0    1.0
dnu[41]       5.05  2.0e-4 7.3e-3   5.04   5.05   5.05   5.06   5.07 1306.0    1.0
dnu[42]       6.63  4.7e-3   0.01    6.6   6.62   6.63   6.64   6.66   10.0   1.14
dnu[43]       5.14  1.4e-4 6.6e-3   5.13   5.13   5.14   5.14   5.15 2183.0    1.0
dnu[44]       5.63  2.6e-4 8.4e-3   5.62   5.63   5.63   5.64   5.65 1013.0    1.0
dnu[45]       5.35  1.4e-4 6.1e-3   5.34   5.34   5.35   5.35   5.36 2018.0    1.0
dnu[46]       8.33  2.0e-4 8.7e-3   8.31   8.32   8.33   8.33   8.35 1931.0    1.0
dnu[47]       6.89  1.7e-4 7.9e-3   6.88   6.89   6.89    6.9   6.91 2123.0    1.0
dnu[48]       6.76  3.6e-4   0.01   6.73   6.75   6.76   6.77   6.78 1171.0    1.0
dnu[49]       5.69  1.5e-4 6.7e-3   5.68   5.69   5.69    5.7   5.71 1955.0    1.0
dnu[50]        4.8  2.4e-4   0.01   4.78   4.79    4.8   4.81   4.82 1753.0    1.0
numax[1]     50.07  7.8e-3   0.37  49.34  49.82  50.07  50.32  50.79 2247.0    1.0
numax[2]     46.91  8.8e-3   0.34  46.24  46.68   46.9  47.14  47.59 1516.0    1.0
numax[3]     49.02  8.4e-3   0.29  48.46  48.83  49.02  49.21  49.58 1154.0    1.0
numax[4]     47.37    0.01   0.43  46.53  47.08  47.37  47.66  48.21 1555.0    1.0
numax[5]     56.13  4.0e-3    0.2  55.75  55.99  56.13  56.26  56.52 2414.0    1.0
numax[6]     54.16  9.6e-3   0.41  53.35  53.88  54.16  54.43  54.95 1811.0    1.0
numax[7]     65.09  5.8e-3   0.25  64.59  64.92  65.09  65.26  65.58 1888.0    1.0
numax[8]     58.96  9.1e-3   0.42  58.13  58.67  58.95  59.24  59.78 2100.0    1.0
numax[9]     60.52  8.0e-3   0.38  59.77  60.26  60.52  60.77  61.26 2222.0    1.0
numax[10]    52.02  7.0e-3   0.28  51.47  51.83  52.02  52.22  52.58 1671.0    1.0
numax[11]    46.67    0.01   0.39  45.92   46.4  46.67  46.93  47.44 1350.0    1.0
numax[12]    53.18  5.7e-3   0.27  52.64   53.0  53.18  53.37  53.72 2299.0    1.0
numax[13]    65.04  5.1e-3   0.22  64.62   64.9  65.04  65.19  65.47 1837.0    1.0
numax[14]     49.5  7.0e-3   0.32  48.87  49.28   49.5  49.71  50.12 2056.0    1.0
numax[15]    46.68  9.7e-3   0.37  45.94  46.43  46.68  46.93  47.42 1494.0    1.0
numax[16]     52.4  7.0e-3    0.3  51.82  52.19   52.4   52.6  52.98 1865.0    1.0
numax[17]    45.48  9.3e-3   0.37  44.75  45.22  45.48  45.73   46.2 1588.0    1.0
numax[18]    60.27  7.9e-3   0.32  59.64  60.05  60.27  60.48   60.9 1639.0    1.0
numax[19]    91.57  6.0e-3   0.28  91.03  91.39  91.57  91.76  92.12 2167.0    1.0
numax[20]     74.2  7.7e-3   0.33  73.57  73.98   74.2  74.42  74.84 1796.0    1.0
numax[21]    66.48  8.2e-3   0.38  65.73  66.22  66.48  66.73  67.23 2172.0    1.0
numax[22]    46.97  6.5e-3   0.26  46.46   46.8  46.97  47.15   47.5 1664.0    1.0
numax[23]    76.79    0.01   0.47  75.86  76.47  76.79  77.11   77.7 1478.0    1.0
numax[24]    71.17    0.01   0.45   70.3  70.86  71.17  71.48  72.07 1931.0    1.0
numax[25]    49.74  9.8e-3   0.42  48.91  49.46  49.74  50.03  50.57 1865.0    1.0
numax[26]    54.11  6.7e-3   0.29  53.54  53.92  54.11   54.3  54.67 1804.0    1.0
numax[27]    61.38  6.6e-3   0.27  60.86   61.2  61.38  61.55   61.9 1597.0    1.0
numax[28]    45.89    0.01   0.45  44.99  45.59   45.9   46.2  46.75 1101.0    1.0
numax[29]    75.74  4.7e-3   0.22  75.31   75.6  75.74  75.89  76.17 2115.0    1.0
numax[30]    45.27  6.2e-3   0.25  44.77   45.1  45.27  45.44  45.77 1677.0    1.0
numax[31]    47.81  9.6e-3   0.36  47.12  47.57  47.81  48.05  48.51 1382.0    1.0
numax[32]     47.5  6.7e-3   0.27  46.97  47.32   47.5  47.69  48.05 1662.0    1.0
numax[33]    46.68  8.1e-3   0.31  46.05  46.47  46.68  46.89  47.29 1513.0    1.0
numax[34]    50.73  9.2e-3   0.38  49.98  50.48  50.73  50.99  51.47 1703.0    1.0
numax[35]    74.26    0.01   0.58  73.13  73.88  74.27  74.65  75.38 1711.0    1.0
numax[36]    45.32  8.0e-3   0.36  44.61  45.08  45.32  45.56   46.0 1999.0    1.0
numax[37]    55.43    0.01   0.37  54.71  55.18  55.43  55.69  56.17 1306.0    1.0
numax[38]     45.8    0.01   0.39  45.04  45.54   45.8  46.06  46.55 1419.0    1.0
numax[39]    61.96  7.3e-3   0.31  61.35  61.75  61.96  62.18  62.57 1834.0   1.01
numax[40]    57.57  8.7e-3   0.36  56.87  57.33  57.57  57.82  58.27 1671.0    1.0
numax[41]    47.83  9.2e-3   0.34  47.18  47.61  47.83  48.06  48.49 1330.0    1.0
numax[42]    86.93    0.02   0.64  85.66  86.51  86.93  87.35  88.19 1409.0    1.0
numax[43]    53.19  6.0e-3   0.27  52.65   53.0  53.18  53.37  53.72 2064.0    1.0
numax[44]    60.52  8.3e-3   0.38  59.78  60.26  60.52  60.78  61.26 2069.0    1.0
numax[45]     54.1  6.2e-3   0.28  53.55  53.91   54.1  54.29  54.65 2058.0    1.0
numax[46]    91.67  6.4e-3    0.3  91.09  91.47  91.67  91.87  92.26 2145.0    1.0
numax[47]     80.9  6.9e-3   0.31  80.29  80.69  80.91  81.12  81.51 2063.0    1.0
numax[48]    71.81    0.01   0.43  70.97  71.52  71.81   72.1  72.66 1551.0    1.0
numax[49]    61.39  9.1e-3   0.39  60.62  61.13  61.39  61.66  62.16 1864.0    1.0
numax[50]    47.22  6.9e-3   0.31  46.62  47.02  47.22  47.43  47.83 1963.0    1.0
phi[1]        0.53    0.04   0.49   -0.1   0.26   0.46   0.67   2.26  137.0   1.03
phi[2]         1.1  6.3e-3   0.23   0.68   0.95    1.1   1.25   1.59 1349.0    1.0
phi[3]       -0.79  3.6e-3   0.13  -1.04  -0.87  -0.79   -0.7  -0.54 1272.0    1.0
phi[4]       -0.25  7.7e-3    0.3  -0.82  -0.46  -0.26  -0.06   0.37 1545.0    1.0
phi[5]        2.34    0.04    0.6   1.72   1.95   2.12   2.41   3.89  285.0   1.01
phi[6]         0.6     0.1   0.72  -2.03   0.38   0.67   0.95    1.5   53.0   1.06
phi[7]        2.29  9.1e-3    0.3   1.67   2.09   2.31   2.51   2.82 1090.0    1.0
phi[8]        1.31    0.03   0.44   0.78   1.07   1.23   1.41   2.74  242.0   1.02
phi[9]       -0.17  9.4e-3   0.29  -0.73  -0.35  -0.17   0.02    0.4  924.0    1.0
phi[10]       1.74  5.0e-3    0.2   1.36    1.6   1.74   1.87   2.13 1546.0    1.0
phi[11]       1.11  7.6e-3    0.3   0.55   0.91   1.11   1.31   1.71 1518.0    1.0
phi[12]       1.21  6.7e-3   0.26   0.73   1.03    1.2   1.39   1.76 1540.0    1.0
phi[13]       2.42    0.06   0.42   2.06   2.24   2.34   2.46   4.32   57.0   1.07
phi[14]       2.36    0.04   0.53   0.72   2.22   2.48   2.69   3.04  188.0   1.02
phi[15]       1.13  7.1e-3   0.29   0.57   0.93   1.12   1.32   1.71 1639.0    1.0
phi[16]       1.74  7.0e-3   0.27   1.19   1.56   1.74   1.92   2.25 1491.0   1.01
phi[17]       0.14  7.4e-3   0.27  -0.42  -0.02   0.15   0.31   0.63 1292.0    1.0
phi[18]       1.82  7.1e-3   0.25   1.35   1.65   1.81   1.98   2.34 1270.0   1.01
phi[19]       2.58     0.1   1.05   1.37   1.77   2.49   2.89   5.53  116.0   1.03
phi[20]       1.78  4.9e-3    0.2   1.42   1.65   1.78   1.91   2.18 1557.0    1.0
phi[21]       0.51  7.3e-3    0.3  -0.04    0.3   0.49   0.69   1.15 1707.0    1.0
phi[22]       1.65     0.1    0.5   1.11   1.37   1.52   1.71   3.24   26.0   1.21
phi[23]       1.74  5.7e-3   0.21   1.34    1.6   1.74   1.88   2.15 1299.0    1.0
phi[24]       0.31    0.01   0.41  -0.53   0.03   0.31   0.58    1.1 1067.0   1.01
phi[25]       0.12  7.7e-3    0.3  -0.42  -0.08   0.11   0.31   0.75 1522.0    1.0
phi[26]       2.69  7.2e-3   0.29   2.08    2.5    2.7   2.88   3.21 1625.0    1.0
phi[27]        1.2    0.96   1.38  -1.49   0.85    1.9   2.06   2.34    2.0   6.66
phi[28]       0.47    0.01   0.28  -0.07   0.29   0.47   0.65   1.01  569.0   1.01
phi[29]        2.3  3.7e-3   0.15    2.0    2.2    2.3    2.4    2.6 1647.0   1.01
phi[30]        1.5  7.9e-3   0.25   1.03   1.34   1.49   1.65   1.98  993.0    1.0
phi[31]        1.4    0.06   0.33   0.65   1.22   1.42   1.62   1.99   30.0    1.1
phi[32]       1.53    0.08   0.37   0.87   1.29   1.51   1.75   2.34   20.0   1.09
phi[33]       0.98    0.02   0.34    0.4   0.76   0.95   1.17   1.73  387.0   1.01
phi[34]        1.4    0.02   0.34   0.81   1.18   1.38   1.59   2.14  495.0    1.0
phi[35]       1.24    0.01   0.31   0.72   1.05   1.21   1.39   1.98  822.0   1.01
phi[36]      -0.05    0.01   0.34  -0.66  -0.29  -0.07   0.16    0.7 1086.0   1.01
phi[37]        1.7  6.6e-3   0.23   1.26   1.54   1.69   1.85   2.17 1236.0   1.01
phi[38]       0.94  7.1e-3   0.28    0.4   0.75   0.93   1.12   1.49 1532.0    1.0
phi[39]       0.52    1.95    2.8  -4.72  -2.32    1.9   2.27   3.12    2.0   5.59
phi[40]       0.86  6.5e-3   0.25   0.37    0.7   0.86   1.03   1.36 1463.0    1.0
phi[41]       1.95    0.08   0.48   1.42   1.71   1.86   2.04   3.77   32.0   1.15
phi[42]       2.51    0.43   0.67   1.03   2.15   2.68    3.0   3.45    2.0   2.46
phi[43]       1.22  6.6e-3   0.27   0.73   1.04   1.21    1.4   1.78 1652.0    1.0
phi[44]      -0.17  9.2e-3   0.29  -0.76  -0.35  -0.16   0.02   0.39  985.0    1.0
phi[45]       2.53    0.16   0.61   0.37   2.43   2.66   2.86   3.19   14.0   1.29
phi[46]       2.29  5.4e-3   0.18    1.9   2.17    2.3   2.42   2.62 1162.0    1.0
phi[47]       1.75  5.0e-3    0.2   1.36   1.62   1.75   1.88   2.14 1553.0    1.0
phi[48]       1.79  4.9e-3   0.18   1.44   1.67   1.79   1.91   2.13 1309.0    1.0
phi[49]       1.56  6.5e-3   0.24   1.07    1.4   1.57   1.73   2.03 1406.0    1.0
phi[50]       0.76  8.7e-3   0.38   0.06    0.5   0.76   1.02   1.52 1862.0    1.0
G[1]          2.81    0.02    0.3   1.77   2.71   2.85   2.98   3.25  160.0   1.02
G[2]           2.9  4.3e-3   0.17   2.57   2.79    2.9   3.01   3.26 1676.0    1.0
G[3]          3.31  9.1e-4   0.03   3.25   3.29   3.31   3.33   3.37 1015.0    1.0
G[4]          3.08  5.6e-3   0.26   2.63   2.91   3.06   3.23   3.68 2221.0    1.0
G[5]           2.2  9.6e-3   0.18   1.78   2.13   2.24   2.32   2.44  341.0   1.01
G[6]          2.96    0.02   0.47    2.3   2.62   2.86   3.21   4.12  987.0    1.0
G[7]          2.86    0.01    0.4    2.3   2.56   2.78   3.08   3.84  883.0    1.0
G[8]          3.56    0.03   0.59   1.99   3.32   3.64   3.93    4.5  331.0   1.02
G[9]           4.0  9.2e-3   0.27   3.54   3.81   3.97   4.16   4.58  835.0    1.0
G[10]         2.94    0.01   0.43   2.33   2.61   2.87   3.21   3.93 1067.0    1.0
G[11]         2.74  2.7e-3   0.13   2.48   2.65   2.74   2.83    3.0 2532.0    1.0
G[12]         3.13  4.9e-3    0.2   2.79   2.99   3.12   3.26   3.56 1687.0    1.0
G[13]         2.36    0.02   0.17   1.79   2.29   2.37   2.46   2.65  123.0   1.03
G[14]         2.47    0.03   0.37    2.2    2.3   2.37   2.45   3.86  137.0   1.03
G[15]         2.73  2.8e-3   0.14   2.48   2.64   2.73   2.82   3.01 2325.0    1.0
G[16]         2.72  4.2e-3   0.17   2.44   2.61   2.71   2.82    3.1 1584.0    1.0
G[17]         3.21  5.2e-3   0.18   2.94   3.09   3.18    3.3   3.66 1171.0    1.0
G[18]         3.15  4.1e-3   0.15   2.86   3.04   3.14   3.24   3.47 1365.0   1.01
G[19]         2.74    0.04    0.7   1.74   2.26   2.48   3.24   4.28  276.0   1.01
G[20]         2.75  4.5e-3   0.19   2.43   2.62   2.73   2.86   3.17 1773.0    1.0
G[21]         3.38  7.9e-3   0.32    2.8   3.16   3.36   3.58   4.06 1638.0    1.0
G[22]         2.41    0.05   0.24    1.7   2.37   2.46   2.54   2.69   21.0   1.23
G[23]         2.73  3.5e-3   0.16   2.45   2.62   2.72   2.82   3.08 2054.0    1.0
G[24]         3.42  8.8e-3   0.29   2.94   3.23   3.39   3.59   4.08 1052.0   1.01
G[25]          3.8  7.0e-3   0.29   3.24   3.61   3.79   3.99    4.4 1738.0    1.0
G[26]          2.6  5.6e-3   0.22   2.21   2.44   2.59   2.74   3.06 1534.0    1.0
G[27]         2.75  2.9e-3   0.12   2.53   2.67   2.74   2.82   2.99 1599.0   1.01
G[28]         2.85    0.02   0.23   2.49   2.75   2.87   2.98   3.19   99.0   1.04
G[29]         2.65  2.3e-3    0.1   2.46   2.58   2.65   2.71   2.84 1764.0    1.0
G[30]         2.81  8.2e-3   0.29   2.26   2.63   2.79   2.96   3.43 1236.0   1.01
G[31]         2.75    0.22   0.56   1.51   2.65   2.86   3.07   3.62    6.0   1.75
G[32]         2.63    0.49   0.88   1.38   1.55   2.95    3.3    4.0    3.0   2.09
G[33]         2.69    0.02   0.23   2.26   2.58   2.69   2.81   3.09  198.0   1.03
G[34]         2.61    0.01    0.2   2.25   2.52   2.62   2.73   2.97  311.0   1.01
G[35]          3.9    0.02   0.52   2.75   3.59   3.92   4.25   4.88  768.0   1.01
G[36]         3.06  8.7e-3   0.23   2.71    2.9   3.02   3.16   3.65  695.0   1.01
G[37]         2.85  2.4e-3   0.11   2.66   2.78   2.84   2.92    3.1 2069.0    1.0
G[38]         2.78  4.6e-3   0.16   2.52   2.67   2.77   2.87   3.16 1266.0   1.01
G[39]         2.98    0.02   0.44   2.24   2.68   2.94   3.23    4.0  781.0   1.01
G[40]         2.95  3.3e-3   0.13   2.69   2.86   2.94   3.03   3.22 1579.0    1.0
G[41]         2.39    0.03   0.19   1.74   2.33   2.42   2.51   2.65   42.0   1.11
G[42]         2.77    0.69   0.98   1.65   2.02   2.51   3.16   4.67    2.0   7.36
G[43]         3.13  4.7e-3    0.2   2.78   2.99   3.11   3.25   3.56 1753.0    1.0
G[44]          4.0  8.8e-3   0.27   3.54   3.81   3.97   4.16    4.6  937.0    1.0
G[45]         2.55    0.07   0.32   1.64   2.41   2.58   2.74   3.08   24.0   1.17
G[46]         2.85    0.01   0.35   2.33    2.6    2.8   3.04   3.69 1007.0    1.0
G[47]         3.07  3.0e-3   0.13   2.84   2.99   3.06   3.15   3.34 1743.0    1.0
G[48]         2.96  9.4e-3   0.34    2.4   2.71   2.92   3.17   3.71 1308.0    1.0
G[49]         2.85  3.5e-3   0.14   2.58   2.76   2.85   2.94   3.13 1623.0    1.0
G[50]         3.14  6.8e-3   0.34   2.58   2.89    3.1   3.34    3.9 2464.0    1.0
tau[1]        7.04    0.09    4.0   1.45   3.67   6.48   9.78  15.75 1990.0    1.0
tau[2]       10.05    0.07   3.73   3.35   7.33   9.93  12.58  17.66 2581.0    1.0
tau[3]        1.13  1.6e-3   0.05   1.03    1.1   1.13   1.17   1.24 1117.0    1.0
tau[4]       10.72    0.07   3.65   3.95   8.17  10.57  13.15  18.22 2839.0    1.0
tau[5]        7.99    0.08   3.67   2.31   5.09   7.56  10.43  15.95 1890.0    1.0
tau[6]        6.95     0.1   4.25   1.25   3.22   6.35   9.94  16.13 1654.0    1.0
tau[7]        8.79    0.07   3.63   2.92   5.99   8.49  11.18  16.64 2613.0    1.0
tau[8]       10.34    0.07   3.73   3.56   7.67   10.2  12.84  18.01 2654.0    1.0
tau[9]        3.35    0.06   1.76    1.6    2.3   2.87   3.76   8.51  881.0   1.01
tau[10]       9.18    0.07   3.65   3.12    6.4    8.9  11.62   16.9 2925.0    1.0
tau[11]      11.47    0.07   3.47   5.18   9.01  11.31  13.78  18.62 2616.0    1.0
tau[12]       9.01    0.07   3.65   3.15   6.21   8.66  11.42  16.88 2817.0   1.01
tau[13]       8.52    0.08   3.69   2.51    5.7    8.2  10.96  16.42 2157.0    1.0
tau[14]       5.48    0.11   3.99   1.31   2.26    4.0   7.93  15.09 1363.0    1.0
tau[15]      11.45    0.07   3.42   5.23   9.01  11.31  13.76  18.46 2492.0    1.0
tau[16]       9.61    0.08   3.79   2.93   6.83   9.45  12.17  17.41 2302.0    1.0
tau[17]       8.46    0.09   3.86   2.19   5.48   8.17   11.1  16.52 1795.0    1.0
tau[18]       2.32    0.04   0.95   1.16   1.73   2.13   2.66   4.62  667.0   1.02
tau[19]       4.58    0.09   3.23   1.29   2.35   3.37   5.82  13.33 1407.0    1.0
tau[20]       9.09    0.08   3.86   2.46    6.2   8.92  11.73  17.03 2343.0    1.0
tau[21]       9.94    0.07   3.69    3.4   7.25   9.77  12.41  17.58 2750.0    1.0
tau[22]       8.54     0.1   3.95   1.96   5.48    8.3  11.25  16.78 1629.0    1.0
tau[23]      12.33    0.06   3.25   6.54  10.01  12.16  14.49  19.07 2855.0    1.0
tau[24]        8.1    0.08    3.3   3.16    5.6    7.6  10.11  15.68 1884.0    1.0
tau[25]       8.85    0.09   3.91   2.46   5.81   8.63  11.52  17.04 1858.0    1.0
tau[26]      10.25    0.07   3.61   3.89    7.6  10.08  12.66  17.78 2978.0    1.0
tau[27]       7.72    0.28   4.27   1.34   4.09   7.39  10.76  16.63  237.0   1.03
tau[28]      12.29    0.06   3.26   6.55   9.92  12.12  14.47  19.09 2594.0    1.0
tau[29]       7.15    0.08   3.25    2.5   4.62   6.57   9.13  14.65 1850.0    1.0
tau[30]       7.86    0.08   3.91   2.04   4.69   7.41  10.52  16.33 2505.0    1.0
tau[31]      10.18    0.08   3.73   3.47   7.48  10.05  12.69  17.88 2325.0    1.0
tau[32]       10.8    0.07   3.55   4.39   8.28  10.65  13.15  18.14 2751.0    1.0
tau[33]        9.4    0.07   3.77   2.84    6.6   9.21  11.94  17.23 3069.0    1.0
tau[34]       9.79    0.07   3.61   3.76   7.06    9.5  12.21  17.42 3068.0    1.0
tau[35]       7.14    0.13   4.14   1.56   3.55   6.57  10.04  16.11 1047.0   1.01
tau[36]      12.91    0.06   3.26   6.91  10.59  12.79   15.1  19.56 2957.0    1.0
tau[37]      10.57    0.07   3.45   4.62   8.04  10.36  12.84  17.84 2485.0    1.0
tau[38]      10.17    0.08   3.65   3.64   7.51  10.02  12.66   17.7 2258.0    1.0
tau[39]      10.25    0.07   3.61    3.8   7.66  10.09  12.64  17.72 2772.0    1.0
tau[40]       7.28    0.08    3.3   2.63   4.74   6.67   9.27  15.03 1749.0    1.0
tau[41]       7.48     0.1    3.7   1.97   4.56   6.98   9.91  15.66 1472.0    1.0
tau[42]      14.47    0.41   3.17   8.46  12.31  14.37  16.55  20.93   60.0   1.04
tau[43]       8.76    0.07   3.69    2.9   5.91    8.4  11.23  16.74 2623.0    1.0
tau[44]       3.37    0.05   1.83   1.57   2.28   2.86   3.77   8.77 1154.0    1.0
tau[45]      10.01    0.07   3.62   3.75   7.32   9.82  12.46  17.57 2618.0    1.0
tau[46]       10.5    0.07   3.55   4.29   7.91  10.31  12.87  17.87 2848.0    1.0
tau[47]       9.62    0.08   3.67   3.25   6.88   9.41  12.12  17.21 1988.0    1.0
tau[48]       8.74    0.09   3.89   2.28   5.76   8.52   11.4   16.8 2019.0    1.0
tau[49]       7.27    0.08   3.62   2.08    4.4    6.7   9.57  15.48 1967.0    1.0
tau[50]       10.5    0.08   3.59    4.0   7.92  10.34  12.91  17.87 2286.0    1.0
eps_std[1]   -0.27    0.02   0.17  -0.62  -0.38  -0.26  -0.15   0.05   72.0   1.05
eps_std[2]   -0.07    0.02   0.18  -0.43  -0.19  -0.07   0.04   0.28   83.0   1.04
eps_std[3]   -5.34    0.02   0.55  -6.46  -5.71  -5.32  -4.95  -4.29  733.0   1.01
eps_std[4]    -0.1    0.02   0.17  -0.44  -0.21   -0.1   0.02   0.22   75.0   1.05
eps_std[5]   -0.03    0.02   0.16  -0.36  -0.14  -0.03   0.07   0.26   66.0   1.06
eps_std[6]   -0.17    0.02   0.18  -0.53  -0.29  -0.16  -0.04   0.19   90.0   1.04
eps_std[7]    0.06    0.02   0.17  -0.27  -0.04   0.06   0.17   0.39   75.0   1.05
eps_std[8]   -0.02    0.02   0.17  -0.37  -0.13  -0.02    0.1   0.31   72.0   1.06
eps_std[9]   -0.07    0.02   0.16   -0.4  -0.17  -0.07   0.03   0.23   61.0   1.06
eps_std[10]  -0.06    0.02   0.16  -0.38  -0.16  -0.05   0.05   0.24   69.0   1.05
eps_std[11]  -0.08    0.02   0.18  -0.43   -0.2  -0.08   0.04   0.26   83.0   1.04
eps_std[12]  -0.26    0.02   0.16  -0.59  -0.37  -0.26  -0.16   0.04   67.0   1.05
eps_std[13]   0.08    0.02   0.17  -0.26  -0.03   0.08    0.2   0.41   76.0   1.05
eps_std[14]   0.08    0.02   0.17  -0.25  -0.03   0.09   0.19    0.4   69.0   1.05
eps_std[15]  -0.08    0.02   0.17  -0.43   -0.2  -0.08   0.04   0.25   83.0   1.04
eps_std[16]   0.01    0.02   0.16  -0.31  -0.09   0.02   0.12   0.32   67.0   1.06
eps_std[17]  -0.44    0.02   0.17   -0.8  -0.56  -0.43  -0.32  -0.11   84.0   1.05
eps_std[18]   0.06    0.02   0.16  -0.27  -0.04   0.06   0.17   0.37   71.0   1.05
eps_std[19]   0.27    0.02   0.22  -0.17   0.11   0.27   0.42    0.7  120.0   1.03
eps_std[20]   0.11    0.02   0.19  -0.26  -0.01   0.11   0.24   0.46   85.0   1.05
eps_std[21]  -0.07    0.02   0.16   -0.4  -0.17  -0.07   0.04   0.25   69.0   1.06
eps_std[22]   0.06    0.02   0.16  -0.27  -0.04   0.07   0.17   0.37   69.0   1.05
eps_std[23]   0.14    0.02   0.19  -0.24   0.02   0.14   0.28   0.51   94.0   1.04
eps_std[24]  -0.34    0.02   0.17  -0.69  -0.45  -0.34  -0.22-8.9e-3   76.0   1.06
eps_std[25]   -0.1    0.02   0.17  -0.43  -0.21  -0.09   0.02   0.23   71.0   1.05
eps_std[26]   0.04    0.02   0.16  -0.28  -0.06   0.04   0.15   0.34   63.0   1.06
eps_std[27]-2.7e-3    0.02   0.16  -0.32   -0.1-5.5e-4    0.1   0.29   65.0   1.06
